exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho
deribit,BTC-7MAR25-84000-P,2025-03-01 00:01:00.761,2025-03-01 00:01:00.767810,put,84000.0,2025-03-07 08:00:00,394.6,0.0225,0.022,41.0,47.29,0.0235,52.2,49.21,0.0229,48.12,BTC-7MAR25,84398.45,-0.45765,7e-05,44.09956,-167.54052,-7.03708
deribit,BTC-21MAR25-84000-C,2025-03-01 00:01:16.348,2025-03-01 00:01:16.353976,call,84000.0,2025-03-21 08:00:00,26.7,0.048,0.047,29.0,46.06,0.049,19.7,48.73,0.0481,47.2,SYN.BTC-21MAR25,84628.23,0.54878,4e-05,79.08837,-91.79479,23.6053
deribit,BTC-21MAR25-85000-C,2025-03-01 00:01:19.164,2025-03-01 00:01:19.164217,call,85000.0,2025-03-21 08:00:00,329.6,0.0465,0.0415,20.3,46.33,0.0425,0.6,47.92,0.0424,47.26,SYN.BTC-21MAR25,84621.99,0.50631,4e-05,79.66902,-92.58558,21.86943
deribit,BTC-3MAR25-84000-P,2025-03-01 00:01:19.166,2025-03-01 00:01:19.171971,put,84000.0,2025-03-03 08:00:00,45.3,0.011,0.0115,30.5,41.73,0.0125,22.8,44.89,0.012,43.37,SYN.BTC-3MAR25,84314.5957,-0.4502,0.00014,26.68016,-248.00665,-2.49059
deribit,BTC-14MAR25-84000-C,2025-03-01 00:01:19.272,2025-03-01 00:01:19.280574,call,84000.0,2025-03-14 08:00:00,24.4,0.039,0.038,26.6,46.69,0.0395,5.7,48.01,0.0389,47.19,BTC-14MAR25,84496.83,0.54399,5e-05,64.03414,-113.32209,15.59003
deribit,BTC-28MAR25-85000-C,2025-03-01 00:01:20.025,2025-03-01 00:01:20.029195,call,85000.0,2025-03-28 08:00:00,2916.8,0.0515,0.0495,38.3,46.68,0.05,1.0,47.59,0.0502,47.31,BTC-28MAR25,84743.25,0.5165,4e-05,92.43532,-79.99998,29.59143
deribit,BTC-21MAR25-84000-C,2025-03-01 00:01:20.892,2025-03-01 00:01:20.899341,call,84000.0,2025-03-21 08:00:00,26.7,0.048,0.0475,0.8,46.13,0.049,26.1,48.27,0.048,47.2,SYN.BTC-21MAR25,84617.42,0.54833,4e-05,79.08933,-91.79226,23.58399
deribit,BTC-2MAR25-84000-C,2025-03-01 00:01:25.773,2025-03-01 00:01:25.779453,call,84000.0,2025-03-02 08:00:00,165.6,0.011,0.008,30.7,25.59,0.0095,0.7,34.05,0.0094,31.73,SYN.BTC-2MAR25,84285.6004,0.57403,0.00024,19.96682,-237.67523,1.7374
deribit,BTC-21MAR25-85000-P,2025-03-01 00:01:25.804,2025-03-01 00:01:25.808781,put,85000.0,2025-03-21 08:00:00,3.9,0.0525,0.046,0.7,45.76,0.0475,4.9,47.88,0.0469,47.26,SYN.BTC-21MAR25,84610.7,-0.49417,4e-05,79.65984,-92.57059,-25.50303
deribit,BTC-21MAR25-83000-C,2025-03-01 00:01:25.805,2025-03-01 00:01:25.805618,call,83000.0,2025-03-21 08:00:00,4.5,0.035,0.054,0.7,46.47,0.0555,0.7,49.2,0.0546,47.63,SYN.BTC-21MAR25,84610.7,0.58986,4e-05,77.63888,-90.94108,25.22993
deribit,BTC-7MAR25-85000-P,2025-03-01 00:01:28.983,2025-03-01 00:01:28.989599,put,85000.0,2025-03-07 08:00:00,503.8,0.03,0.028,26.2,45.71,0.0295,27.9,47.62,0.0288,47.24,BTC-7MAR25,84373.63,-0.53496,8e-05,44.16627,-164.74105,-8.25268
deribit,BTC-28MAR25-84000-C,2025-03-01 00:01:29.102,2025-03-01 00:01:29.105051,call,84000.0,2025-03-28 08:00:00,187.0,0.0535,0.055,31.4,46.99,0.0565,11.9,47.91,0.056,47.45,BTC-28MAR25,84735.68,0.55254,4e-05,91.70281,-79.60462,31.50705
deribit,BTC-21MAR25-86000-P,2025-03-01 00:01:31.593,2025-03-01 00:01:31.599641,put,86000.0,2025-03-21 08:00:00,19.4,0.0895,0.0525,0.7,46.11,0.054,0.7,47.18,0.0533,46.99,SYN.BTC-21MAR25,84604.025,-0.5367,4e-05,79.32333,-91.6548,-27.80632
deribit,BTC-3MAR25-84000-C,2025-03-01 00:01:31.605,2025-03-01 00:01:31.611322,call,84000.0,2025-03-03 08:00:00,39.5,0.015,0.0145,29.4,39.78,0.0155,0.8,44.52,0.0156,43.31,SYN.BTC-3MAR25,84296.5669,0.54741,0.00014,26.6902,-247.86182,2.86402
deribit,BTC-21MAR25-84000-P,2025-03-01 00:01:33.703,2025-03-01 00:01:33.703449,put,84000.0,2025-03-21 08:00:00,31.4,0.0405,0.04,34.3,46.34,0.0415,24.7,47.41,0.0408,47.19,SYN.BTC-21MAR25,84601.015,-0.45236,4e-05,79.08923,-91.78296,-23.24029
deribit,BTC-14MAR25-83000-C,2025-03-01 00:01:39.453,2025-03-01 00:01:39.459294,call,83000.0,2025-03-14 08:00:00,16.0,0.0465,0.045,7.1,47.18,0.046,6.2,49.2,0.0455,47.82,BTC-14MAR25,84466.84,0.59381,5e-05,62.61265,-112.3034,16.91734
deribit,BTC-7MAR25-85000-P,2025-03-01 00:01:40.039,2025-03-01 00:01:40.044625,put,85000.0,2025-03-07 08:00:00,503.8,0.03,0.0285,0.7,45.49,0.0295,28.6,48.36,0.0289,47.25,BTC-7MAR25,84356.44,-0.53626,8e-05,44.14197,-164.6892,-8.27078
deribit,BTC-21MAR25-84000-P,2025-03-01 00:01:42.082,2025-03-01 00:01:42.083511,put,84000.0,2025-03-21 08:00:00,31.4,0.0405,0.0405,0.7,46.28,0.041,0.7,47.89,0.0408,47.19,SYN.BTC-21MAR25,84590.865,-0.45279,4e-05,79.08989,-91.78124,-23.26034
deribit,BTC-21MAR25-84000-P,2025-03-01 00:01:42.859,2025-03-01 00:01:42.864236,put,84000.0,2025-03-21 08:00:00,31.4,0.0405,0.0405,0.7,46.82,0.0415,31.5,47.35,0.0409,47.19,SYN.BTC-21MAR25,84590.865,-0.45279,4e-05,79.08989,-91.78044,-23.26032
deribit,BTC-28MAR25-85000-P,2025-03-01 00:01:42.859,2025-03-01 00:01:42.865799,put,85000.0,2025-03-28 08:00:00,2498.0,0.0535,0.053,0.7,46.47,0.0535,5.9,47.39,0.0534,47.3,BTC-28MAR25,84712.18,-0.48464,4e-05,92.41078,-79.96498,-34.13048
deribit,BTC-28MAR25-86000-P,2025-03-01 00:01:42.866,2025-03-01 00:01:42.872551,put,86000.0,2025-03-28 08:00:00,83.6,0.067,0.0595,0.7,46.43,0.0605,7.2,47.81,0.06,47.38,BTC-28MAR25,84712.18,-0.52055,4e-05,92.35657,-80.04951,-36.82915
deribit,BTC-28MAR25-85000-P,2025-03-01 00:01:42.880,2025-03-01 00:01:42.886746,put,85000.0,2025-03-28 08:00:00,2498.0,0.0535,0.053,0.7,46.47,0.054,14.3,47.39,0.0534,47.3,BTC-28MAR25,84712.18,-0.48464,4e-05,92.41078,-79.96498,-34.13048
deribit,BTC-21MAR25-84000-C,2025-03-01 00:01:54.731,2025-03-01 00:01:54.736985,call,84000.0,2025-03-21 08:00:00,26.7,0.048,0.0475,0.8,46.91,0.0485,6.0,48.52,0.0478,47.19,SYN.BTC-21MAR25,84578.06,0.54667,4e-05,79.09059,-91.77644,23.50574
deribit,BTC-14MAR25-83000-C,2025-03-01 00:02:07.564,2025-03-01 00:02:07.570354,call,83000.0,2025-03-14 08:00:00,16.0,0.0465,0.0445,26.1,47.25,0.046,6.2,48.6,0.0454,47.81,BTC-14MAR25,84458.93,0.59343,5e-05,62.62152,-112.29519,16.90569
deribit,BTC-7MAR25-84000-P,2025-03-01 00:02:15.028,2025-03-01 00:02:15.034271,put,84000.0,2025-03-07 08:00:00,394.6,0.0225,0.023,0.9,46.8,0.0235,9.9,48.71,0.0232,48.09,BTC-7MAR25,84353.25,-0.461,7e-05,44.11149,-167.5041,-7.08504
deribit,BTC-2MAR25-84000-C,2025-03-01 00:02:17.047,2025-03-01 00:02:17.048215,call,84000.0,2025-03-02 08:00:00,165.6,0.011,0.008,28.7,26.22,0.009,0.7,32.56,0.0093,31.66,SYN.BTC-2MAR25,84264.0728,0.56895,0.00024,20.00311,-237.70399,1.72093
deribit,BTC-7MAR25-84000-C,2025-03-01 00:02:24.423,2025-03-01 00:02:24.426982,call,84000.0,2025-03-07 08:00:00,98.1,0.027,0.0265,26.5,47.55,0.028,27.3,49.47,0.0273,48.08,BTC-7MAR25,84339.99,0.53802,7e-05,44.11513,-167.50234,7.47274
deribit,BTC-7MAR25-84000-C,2025-03-01 00:02:41.592,2025-03-01 00:02:41.598907,call,84000.0,2025-03-07 08:00:00,98.1,0.027,0.027,0.8,46.63,0.0275,0.8,49.5,0.0273,48.07,BTC-7MAR25,84337.64,0.53785,7e-05,44.11328,-167.4645,7.46955
deribit,BTC-14MAR25-84000-P,2025-03-01 00:03:21.148,2025-03-01 00:03:21.153001,put,84000.0,2025-03-14 08:00:00,184.0,0.034,0.033,0.7,46.2,0.0335,6.5,47.52,0.0332,47.13,BTC-14MAR25,84453.77,-0.45825,5e-05,64.037,-113.19845,-15.15924
